#{"t_start": 1603936861.9082942, "env_id": null}
r,l,t
5,574,890.457109
2,1169,892.452253
4,745,892.862368
4,569,893.176271
2,779,893.607002
5,838,894.068245
3,1145,896.048715
5,461,896.302794
5,625,896.647113
5,461,896.900814
4,732,897.304407
4,834,897.763733
4,641,898.116679
3,1129,900.091212
4,770,900.520911
5,470,900.815868
4,988,901.437312
3,907,903.475495
3,728,903.934004
4,596,904.289574
4,650,904.64698
5,573,904.961356
4,638,905.31105
2,976,907.190164
3,640,907.544053
2,929,908.057988
4,784,908.491482
3,693,908.874056
4,655,909.236184
5,570,910.896779
5,430,911.13384
3,970,911.673463
5,470,911.933734
1,969,912.469002
4,699,912.856213
5,670,914.571788
4,658,914.932019
4,934,915.44546
5,403,915.667597
3,840,916.129462
3,645,916.484596
5,533,918.127248
4,522,918.56904
2,969,919.15438
5,600,919.518036
4,657,919.957388
4,727,920.399227
-3,870,920.927638
5,478,921.218822
5,522,921.535385
2,867,922.059783
4,460,922.33805
4,559,922.675024
3,736,923.11979
4,662,923.519506
4,637,923.904656
5,393,924.142331
5,615,924.530269
4,810,925.057343
4,490,925.394673
3,666,925.853668
5,511,926.20642
4,777,926.713008
4,619,927.08918
4,609,927.491801
5,658,927.942045
5,481,928.271812
3,869,928.864689
5,530,929.227371
2,812,929.782377
5,797,930.330121
4,672,930.793058
4,695,931.269924
5,471,931.571453
4,790,932.096528
5,523,932.413496
3,705,932.839195
2,1024,933.477389
4,800,934.02841
4,624,934.447128
5,455,934.721788
5,527,935.049895
5,855,935.636995
3,861,936.172568
4,862,936.744164
5,586,937.100537
